smiles,identifier,price,supplier_risk,chemistry_risk,mw,logp,hbd,hba,heavy_atoms,num_rings,num_aromatic_rings,num_fused_rings,tpsa,rotatable_bonds,frag_5QRF_F9000532,frag_5QRG_XS115742,frag_5QRH_FM001763,frag_5QRI_F9000380,frag_5QRJ_F9000536,frag_5QRK_FM010104,frag_5QRL_F9000949,frag_5QRN_F9000950,frag_5QRO_F9000403,frag_5QRP_F9000414,frag_5QRQ_FM002138,frag_5QRS_F9000441,frag_5QRT_FM010020,frag_5QRV_FM002272,frag_5QRX_F9000951,frag_5QRY_FM010072,frag_5QRZ_F9000591,frag_5QS2_FM001886,frag_5QS3_FM002333,frag_5QS4_UB000200,frag_5QS5_FM002032,frag_5QS9_FM002076,frag_5QSD_FM002038,frag_5QS0_FM010026,frag_5QSA_FM001580,frag_5QSI_FM001452,frag_5QSK_FM002150,frag_5QS6_FM010013,frag_5QS8_F9000511,frag_5QSB_XS022802,frag_5QSE_F9000674,frag_5QSF_DA000167,frag_5QSG_F9000710,frag_5QT0_XS092188,frag_5QSH_F9000416,frag_5QSJ_FM002214,frag_5QSC_F9000560,matched_sites,n_fragment_hits,frag_5QRF_NUA,frag_5QRG_JHP,frag_5QRH_JMM,frag_5QRI_NUY,frag_5QRJ_NWP,frag_5QRK_NWV,frag_5QRL_NWY,frag_5QRN_NX7,frag_5QRO_NXJ,frag_5QRP_NXM,frag_5QRQ_NXS,frag_5QRR_NY1,frag_5QRS_NY4,frag_5QRT_GWA,frag_5QRU_NY7,frag_5QRV_K2M,frag_5QRW_NYV,frag_5QRX_NZG,frag_5QRY_NZD,frag_5QRZ_NZ7,frag_5QS0_NZ4,frag_5QS1_NZ1,frag_5QS2_LV4,frag_5QS3_LJA,frag_5QS4_JFP,frag_5QS5_NZJ,frag_5QS6_K0G,frag_5QS8_O0G,frag_5QS9_O0J,frag_5QSA_K2P,frag_5QSB_O0M,frag_5QSC_O0P,frag_5QSD_O0S,frag_5QSE_O0V,frag_5QSF_O0Y,frag_5QSG_O1A,frag_5QSH_NVY,frag_5QSI_O1D,frag_5QSJ_O1M,frag_5QSK_O1J,frag_5QSL_O2A,frag_5QT0_JHJ,frag_7ZK2_IU4,frag_8A7N_L9E
O=C(CN1CCCc2ccc(OCc3ccccc3)cc21)Nc1ccccc1F,BHKGWQRMHQKOQF-UHFFFAOYSA-N,3000,1,high,390.4580000000001,4.796000000000004,1,3,29,4,3,2,41.57,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(Cc1ccccc1C)c1cc([N+](=O)[O-])cc(OCc2ccccc2)c1F,BHKXSECOXWHBSR-UHFFFAOYSA-N,1620,2,high,394.4460000000001,5.647820000000005,0,4,29,3,3,1,55.61,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C(c1ccccc1)N1CCCc2ccc(OCc3ccccc3)cc21,BHNYXJDRWRDECU-UHFFFAOYSA-N,2000,1,medium,373.4520000000001,4.8441000000000045,1,3,28,4,3,2,49.769999999999996,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCCN(C/C=C/c1ccccc1)c1cccc(OCc2ccccc2)c1C,BHQVBUNIAPGCSV-XNTDXEJSSA-N,590,1,medium,387.5230000000002,5.740220000000005,0,3,29,3,3,1,21.700000000000003,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC(F)c1ccccc1)c1cccc(OCc2ccccc2)c1,BHUQMLKKBIEMEO-UHFFFAOYSA-N,590,1,medium,349.44900000000007,5.802700000000005,0,2,26,3,3,1,12.47,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(CO)N(Cc1ccccc1)c1cccc(OCc2cccc(F)c2)c1,BHVXRZDJXOVMNV-UHFFFAOYSA-N,375,0,high,379.47500000000014,5.182200000000005,1,3,28,3,3,1,32.7,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N(C[C@H](O)CO)C(C)C)cc1OCc1ccccc1,BHWIELJWPCRGMG-IBGZPJMESA-N,375,1,high,329.44,3.1420200000000014,2,4,24,2,2,1,52.93000000000001,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N(C[C@@H](O)CO)C(C)C)cc1OCc1ccccc1,BHWIELJWPCRGMG-LJQANCHMSA-N,885,1,high,329.44,3.1420200000000014,2,4,24,2,2,1,52.93000000000001,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N(CC(O)CO)C(C)C)cc1OCc1ccccc1,BHWIELJWPCRGMG-UHFFFAOYSA-N,375,0,high,329.44,3.1420200000000014,2,4,24,2,2,1,52.93000000000001,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1COc1cccc(N(C2CCCCC2)C2CCOCC2)c1,BHWVKZUCEOFJQZ-UHFFFAOYSA-N,540,2,low,379.54400000000027,5.892120000000006,0,3,28,4,2,1,21.700000000000003,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(OCc2ccccc2)cccc1N(CCC(N)=O)CCc1ccccc1,BHWYKTNVIYBBJF-UHFFFAOYSA-N,375,2,high,399.4940000000002,4.061780000000002,1,4,30,3,3,1,79.35,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSc1ccc(OCc2ccccc2)cc1N(Cc1ccccc1)CC(C)CO,BHYKKSIKXSKZJQ-UHFFFAOYSA-N,885,1,high,407.5790000000002,5.622500000000006,1,4,29,3,3,1,32.7,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(NC(=O)N2CC(=O)Oc3nc(Br)ccc32)cccc1OCc1ccccc1,BICDHWSBNJTSIX-UHFFFAOYSA-N,885,1,high,468.3070000000002,4.689020000000004,1,5,30,4,3,2,80.76,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,"F, G",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)N(Cc1ccccc1)c1cc(O)cc(OCc2ccccc2)c1,BIDGRQPLIGQWJJ-UHFFFAOYSA-N,590,1,medium,361.4850000000001,5.776300000000006,1,3,27,3,3,1,32.7,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(Cc1ccccc1[N+](=O)[O-])c1cccc(OCc2ccc(F)cc2)c1,BIDIFRWJZIZLMN-UHFFFAOYSA-N,590,0,medium,380.4190000000001,5.339400000000004,0,4,28,3,3,1,55.61,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(NC(=O)N(C)c2cnc(Cl)cc2I)cccc1OCc1ccccc1,BIEXPUZJNJLIBZ-UHFFFAOYSA-N,1620,0,high,507.7590000000001,5.895320000000004,1,3,28,3,3,1,54.46000000000001,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,"F, G",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CN1CCc2c(OCc3ccccc3)cccc21)c1ccccc1,BIGMQLDZLYCSNV-UHFFFAOYSA-N,295,1,low,343.4260000000001,4.511000000000004,0,3,26,4,3,2,29.540000000000003,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(c1cccc(OCc2ccccc2)c1)C(C#N)Cc1ccccc1,BIGRTPCDULKAHE-UHFFFAOYSA-N,885,2,high,356.46900000000005,5.226780000000004,0,3,27,3,3,1,36.26,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(C#N)c(NC(=O)N2CCc3ncccc32)cc1OCc1ccccc1,BIJGECNXAQQSMH-UHFFFAOYSA-N,1620,0,high,400.43800000000016,4.135480000000003,1,5,30,4,3,2,87.48,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,"F, G",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCCN(Cc1ccccc1C)c1ccc(SC)c(OCc2ccccc2)c1,BIKNNVDBIYGRON-UHFFFAOYSA-N,885,2,high,407.5790000000002,5.948920000000006,0,4,29,3,3,1,21.700000000000003,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(Cl)cc1COc1ccc2c(c1)N(Cc1ccccc1)CCC2,BIMFFYJYXLDIJN-UHFFFAOYSA-N,590,1,medium,421.9240000000002,5.658400000000006,0,4,30,4,3,2,38.77,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(Oc1cccc(N(C[C@H](O)CO)C(C)(C)C)c1)c1ccccc1,BIMZIPATQKFYDY-CVMIBEPCSA-N,295,0,low,343.467,3.7847000000000026,2,4,25,2,2,1,52.93000000000001,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(Oc1cccc(N(C[C@@H](O)CO)C(C)(C)C)c1)c1ccccc1,BIMZIPATQKFYDY-LRTDYKAYSA-N,1000,0,low,343.467,3.7847000000000026,2,4,25,2,2,1,52.93000000000001,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(N2CCOCC2)cc1OCc1ccccc1-c1ccccc1,BIOHVEASGGJZTA-UHFFFAOYSA-N,1620,0,high,403.478,4.555800000000004,0,5,30,4,3,1,48.0,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O[C@H]1COC[C@@H]1N(Cc1ccccc1)c1cccc(OCc2ccc(F)cc2)c1,BIPBGWPZSDAZDQ-ZEQRLZLVSA-N,1080,0,medium,393.45800000000014,4.171000000000003,1,4,29,4,3,1,41.93000000000001,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSc1ccc(OCc2ccccc2)cc1N(CCO)C(CO)c1ccccc1,BIRWTKGGHCFVRD-UHFFFAOYSA-N,1620,0,high,409.55100000000016,4.519800000000003,2,5,29,3,3,1,52.93000000000001,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(C(S)Cc1ccccc1)N1CCc2c(OCc3ccccc3)cccc21,BISXKSRXYYBZRR-UHFFFAOYSA-N,1080,1,medium,389.5200000000001,4.695800000000004,1,3,28,4,3,2,29.540000000000003,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(N(Cc2cccnc2)C2CCOCC2)cc1OCc1ccccc1,BITVXLXLGJBLOH-UHFFFAOYSA-N,1000,1,low,392.47400000000016,4.985300000000005,0,4,29,4,3,1,34.59,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(OCc2ccccc2)cc1N(Cc1ccncc1)C(C)(C)CO,BIUFKWDIBMNAID-UHFFFAOYSA-N,885,1,high,376.50000000000017,4.746520000000005,1,4,28,3,3,1,45.59,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(Oc1cc(N2CCC(F)(F)CC2)ccc1[N+](=O)[O-])c1ccccc1F,BIZVQQNURCHKOB-UHFFFAOYSA-N,3000,1,high,380.36600000000004,5.109400000000004,0,4,27,3,2,1,55.61,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(N(CCCCCO)Cc2ccccc2)cc1OCc1ccccc1,BJAQCYUFBBFSAG-UHFFFAOYSA-N,375,0,high,400.5220000000001,5.306480000000005,1,4,30,3,3,1,56.49000000000001,11,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1c(F)cc(F)cc1COc1ccc2c(c1)N(Cc1ccccc1)CCC2,BJBBCGLXMVQZFI-UHFFFAOYSA-N,590,1,medium,395.4490000000002,5.505200000000005,0,3,29,4,3,2,21.700000000000003,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CCN(C/C=C/c1ccccc1)c1cccc(OCc2ccccc2)c1[N+](=O)[O-],BJBWXKBWGBQNCP-XNTDXEJSSA-N,250,1,medium,400.4780000000002,5.879600000000005,0,4,30,3,3,1,55.61,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)N2CN(C(C)C)c3ccncc32)cc1OCc1ccccc1,BJCNVLJLQRNODN-UHFFFAOYSA-N,2000,1,medium,402.49800000000016,5.193420000000005,1,4,30,4,3,2,57.7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,"F, G",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(CCN1CCc2c(OCc3ccccc3)cccc21)Cc1ccccc1,BJIDCODIIKTMMN-UHFFFAOYSA-N,885,1,high,372.5120000000001,4.760100000000005,0,3,28,4,3,2,15.71,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)N(CC#Cc1ccccc1)c1cc(CO)cc(OCc2ccccc2)c1,BJJNODCFAQSXFE-UHFFFAOYSA-N,590,1,medium,399.53400000000016,5.414500000000006,1,3,30,3,3,1,32.7,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCC(C)(C(=O)N1CCc2c(OCc3ccccc3)cccc21)c1ccccc1,BJKOQOPHLNWVIG-UHFFFAOYSA-N,2000,2,medium,399.53400000000005,5.912700000000006,0,2,30,4,3,2,29.540000000000003,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)Cc1ccccc1CN1CCc2c(OCc3ccccc3)cccc21,BJMASPHTCHBXLG-UHFFFAOYSA-N,1080,2,medium,387.47900000000004,4.5438000000000045,0,4,29,4,3,2,38.769999999999996,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1CN(c1cc(OCc2ccccc2)c(C(=O)O)cc1F)C(C)C,BJNNKIDGQOGHON-UHFFFAOYSA-N,3000,1,high,407.4850000000001,5.826320000000005,1,3,30,3,3,1,49.769999999999996,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C(Oc1cc(F)cc(N2CCCC2)c1)c1ccccc1F,BJNURRUNFCEQLJ-UHFFFAOYSA-N,1000,1,low,333.33399999999995,3.769700000000003,1,3,24,3,2,1,49.77,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=[N+]([O-])c1ccc(N(CCO)C2CCCSC2)cc1OCc1ccccc1,BJODWQMBCGJOEX-UHFFFAOYSA-N,295,0,low,388.4890000000001,3.8681000000000028,1,6,27,3,2,1,75.84,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(COCc1ccccc1F)N1CCCc2ccc(OCc3ccccc3)cc21,BJPXBKQEBHXMFE-UHFFFAOYSA-N,2000,1,medium,405.4690000000001,4.900700000000005,0,3,30,4,3,2,38.769999999999996,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)[C@H]1OCC[C@H]1c1ccccc1)c1cccc(OCc2ccccc2)c1,BJWMKAALAWEVKK-DQEYMECFSA-N,1000,1,low,401.50600000000014,5.191200000000005,0,3,30,4,3,1,38.77,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)[C@@H]1OCC[C@@H]1c1ccccc1)c1cccc(OCc2ccccc2)c1,BJWMKAALAWEVKK-JWQCQUIFSA-N,1000,1,low,401.50600000000014,5.191200000000005,0,3,30,4,3,1,38.77,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCN(Cc1ccccc1F)c1cc(OCc2ccccc2)cc(C(=O)OC)c1,BJWQRCUBKKQELM-UHFFFAOYSA-N,885,1,high,407.48500000000007,5.607900000000005,0,4,30,3,3,1,38.769999999999996,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc(N(CC2CCC2)CC2CCCO2)cc1OCc1ccccc1,BKAJWWCWOQIAIT-UHFFFAOYSA-N,125,1,low,393.52700000000004,5.253700000000006,0,4,29,4,2,1,38.77,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CN(CCO)c1ccc(F)c(OCc2ccccc2)c1F)Nc1ccccc1,BKAVXGKVBVTYOF-UHFFFAOYSA-N,885,0,high,412.43600000000004,3.981200000000002,2,4,30,3,3,1,61.80000000000001,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(Cc1cscn1)c1cccc(OCc2ccccc2)c1,BKBGYFHUPUMLAL-UHFFFAOYSA-N,1080,1,medium,324.44899999999996,4.748600000000004,0,4,23,3,3,1,25.360000000000003,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)CCN(Cc1ccccc1)c1cc(C)cc(OCc2cccc(C)c2)c1,BKDAGTHFOYKJHU-UHFFFAOYSA-N,295,0,low,387.5230000000002,5.868140000000006,0,3,29,3,3,1,29.540000000000003,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(N(Cc2ccccc2)C2(CO)COC2)cc1OCc1ccccc1,BKGWJMVZSJQBKT-UHFFFAOYSA-N,2000,0,medium,403.5220000000002,4.6503400000000035,1,4,30,4,3,1,41.93000000000001,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cnccc1[N+](=O)[O-])Nc1cccc(OCc2ccccc2)c1[N+](=O)[O-],BKHNYSQOSMRTFX-UHFFFAOYSA-N,3000,2,high,409.3580000000002,4.121000000000002,2,7,30,3,3,1,149.53,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,"F, G",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N(Cc2ccsc2)C(C)(C)CO)c(C)c1OCc1ccccc1,BKJBKAKGQLXECT-UHFFFAOYSA-N,590,1,medium,395.5680000000002,5.7214400000000065,1,4,28,3,3,1,32.7,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)N(CCc1ccccc1)c1cccc(OCc2ccc(F)cc2)c1,BKJDJRNAUOBQAS-UHFFFAOYSA-N,590,1,medium,363.47600000000006,5.862200000000005,0,2,27,3,3,1,12.47,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(O)C(C)N(Cc1ccccc1)c1cccc(OCc2ccc(C(=O)O)cc2)c1,BKLPHMSHGOSPBR-UHFFFAOYSA-N,590,1,medium,405.4940000000002,4.739700000000004,2,4,30,3,3,1,70.0,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
